Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Ocurrencias_Madrugada,Ocurrencias_Mañana,Ocurrencias_Tarde,Ocurrencias_Noche,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_TRANSFER BANCOS,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes,Ocurrencias_Mitad_Mes,Ocurrencias_Principio_Mes,Hora_Mas_Frecuente,Transaccion_Mas_Frecuente,Dia_Mas_Frecuente
1599921,900.0,116.2,170.52692307692308,166.963793322214,52,0,24,22,6,13,6,24,9,9,19,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1599922,1910.0,80.0,162.62147368421054,313.2693554325483,95,0,50,32,13,0,85,3,7,11,35,49,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599923,1090.0,220.0,289.86960784313726,274.7046913903058,51,0,23,18,10,0,45,0,6,16,29,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599924,250.0,67.5,86.5909090909091,67.44285700531199,22,0,8,14,0,0,0,0,22,3,8,11,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599927,1606.85,250.0,371.28335766423356,375.04804516197606,137,0,82,46,9,35,73,3,26,25,45,67,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599928,1900.0,240.0,365.3469387755102,389.4451523546249,49,0,28,21,0,20,29,0,0,9,23,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599933,275.0,100.0,119.57085714285714,62.63952770892065,35,0,6,16,13,7,28,0,0,1,6,28,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599934,1220.0,197.5,306.03125,308.15497478840433,96,0,44,49,3,5,60,13,18,33,41,22,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599935,3200.0,390.0,605.2997551020409,683.2634919657411,245,0,172,53,20,0,106,91,48,72,72,101,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599936,250.0,110.0,117.745625,64.59647478334621,32,0,10,20,2,11,15,0,6,13,5,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599939,1000.0,200.0,351.79849056603774,272.2566971090972,53,0,6,10,37,0,53,0,0,7,27,19,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599943,2000.0,77.4,217.19139423076922,351.47047964421097,208,0,91,108,9,27,71,26,84,57,48,103,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1599944,736.0,37.0,93.19276315789473,141.6003654665593,76,0,39,33,4,0,46,0,30,15,24,37,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599945,1000.0,300.0,332.4415584415584,219.75898841006023,77,0,35,33,9,0,77,0,0,27,26,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599948,500.0,172.0,173.1578947368421,96.133161787812,19,0,16,1,2,0,19,0,0,5,1,13,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599949,2000.0,335.0,491.98400000000004,507.88859974305933,30,0,8,10,12,6,22,0,2,4,12,14,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599950,3000.0,40.0,126.25698689956332,332.11409055051723,229,0,107,122,0,0,23,169,37,70,86,73,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1599951,654.25,100.0,138.84163461538463,139.8296139593489,104,0,50,48,6,8,58,0,38,43,29,32,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599955,1000.0,227.83,294.3037037037037,199.47450172791793,27,0,14,6,7,24,3,0,0,2,12,13,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1599957,500.0,200.0,240.0,116.61903789690601,19,0,8,6,5,0,19,0,0,2,8,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599958,246.0,44.0,58.6288,45.096476878225005,100,0,42,58,0,12,69,0,19,16,18,66,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599959,7000.0,217.0,610.1234567901234,1050.1620158660767,81,0,35,29,17,11,57,0,13,11,37,33,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599962,320.0,80.0,91.7771875,73.07397004601768,32,0,8,22,2,0,32,0,0,10,13,9,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599964,4000.0,178.0,698.3126923076924,1061.0628186023964,26,0,7,8,11,0,26,0,0,13,6,7,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599966,3997.0,56.46,227.626171875,506.69927552495415,128,0,62,66,0,17,21,39,51,59,43,26,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599967,862.13,102.945,150.46380434782608,172.28540501757885,92,0,49,40,3,23,38,0,31,21,29,42,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599969,180.0,9.565000000000001,17.7075,33.11204850848966,36,0,10,19,7,1,3,0,32,13,13,10,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1599970,1000.0,200.0,283.7317073170732,238.3709319936309,41,0,29,8,4,0,28,13,0,14,9,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599978,250.0,200.0,166.75862068965517,59.5162973913231,29,0,15,14,0,0,29,0,0,6,12,11,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1599982,1000.0,305.0,375.08870967741933,257.8736748206782,62,0,24,27,11,6,56,0,0,12,20,30,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599986,980.0,200.0,248.42857142857142,186.66977175385395,63,0,32,17,14,5,58,0,0,33,10,20,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599988,1000.0,100.0,168.06979591836736,212.9522668589704,49,0,18,22,9,11,25,0,13,30,4,15,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1599990,895.0,210.0,232.26491803278688,165.66855890223457,61,0,16,41,4,17,44,0,0,11,16,34,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599991,635.5,173.0,192.86657894736842,133.90707059800968,76,0,23,29,24,8,68,0,0,19,12,45,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1599997,200.0,30.0,47.289130434782614,43.92361363529427,46,0,38,7,1,0,45,0,1,11,5,30,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600001,1050.0,120.0,199.01338235294116,209.25165042313722,68,0,51,17,0,22,40,6,0,7,11,50,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600010,850.0,190.0,181.12837209302327,157.8522202647936,43,0,17,26,0,11,25,0,7,9,7,27,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600011,7850.0,200.0,386.7,1069.9271921199759,54,0,31,15,8,28,26,0,0,9,17,28,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600013,1100.0,85.0,183.81395833333332,238.4678042209381,48,0,32,16,0,15,33,0,0,22,11,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600014,1000.0,80.0,197.61929824561403,269.1194845089368,57,0,34,23,0,0,19,0,38,14,25,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600019,4500.0,2075.0,1893.35,1232.8389263894342,20,0,15,3,2,14,6,0,0,0,6,14,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600023,1000.0,150.0,185.84529411764706,180.97158649375658,85,6,37,42,0,18,47,0,20,25,35,25,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600024,180.0,94.5,80.50607142857143,43.6955959590544,28,0,7,14,7,0,25,0,3,6,6,16,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600025,3200.0,60.0,219.06604395604393,443.5775933046592,91,0,43,46,2,14,23,50,4,44,28,19,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1600032,580.0,180.0,203.08163265306123,126.03518634603161,49,0,40,3,6,0,49,0,0,4,1,44,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600033,482.0,175.0,194.92391304347825,119.41579942442253,23,0,10,13,0,0,23,0,0,8,8,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600034,80.0,55.0,50.890243902439025,29.856862683853663,82,0,40,39,3,0,0,0,82,28,29,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600038,500.0,155.0,173.16129032258064,119.95168382149916,31,0,8,23,0,24,7,0,0,13,9,9,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600041,1235.0,175.0,294.05224489795916,329.2866687836078,49,0,29,17,3,13,31,0,5,13,21,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600043,460.84,45.35,98.64559523809524,106.4867384056246,84,0,64,20,0,2,47,0,35,16,37,31,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600047,1500.0,150.0,228.2132083333333,237.28737260111347,240,0,103,113,24,45,191,0,4,62,61,117,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600052,3000.0,160.0,455.24879999999996,738.3342045009157,25,0,4,16,5,10,13,2,0,11,7,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600058,2000.0,300.0,423.2472,437.87750307134996,25,0,5,18,2,0,16,0,9,15,5,5,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600059,1253.53,150.0,292.2070526315789,308.22879096290575,95,0,62,33,0,17,78,0,0,30,27,38,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600060,2606.33,162.785,255.94931818181817,350.7764089228116,132,0,56,71,5,24,31,50,27,49,42,41,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Final_Mes
1600062,1030.63,175.0,269.80051724137934,273.84843025359737,58,0,29,27,2,0,58,0,0,9,12,37,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600063,3145.83,150.49,298.71463414634144,524.817270019278,41,0,22,19,0,0,41,0,0,8,6,27,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600065,1000.0,205.0,311.4758064516129,287.9627583765442,31,0,21,10,0,10,21,0,0,4,11,16,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600066,127.88,50.0,63.771153846153844,41.94801071106215,26,0,7,19,0,12,0,0,14,0,12,14,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600067,1250.0,162.5,244.95631578947368,238.94703530494107,133,0,35,61,37,8,27,79,19,20,32,81,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1600071,1511.3,500.0,537.6623333333333,375.69746765810476,30,4,13,9,4,21,8,0,1,3,9,18,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600072,1000.0,300.0,400.4,323.20001954142725,20,0,13,7,0,0,20,0,0,3,2,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600076,1250.0,194.5,369.79525,363.59538688498026,40,0,13,12,15,3,25,12,0,20,9,11,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600078,4000.0,136.5,412.35673076923075,685.367545426829,52,0,28,19,5,10,24,0,18,20,6,26,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600079,3000.0,60.0,231.37426900584796,536.5332731680061,171,2,66,66,37,0,24,0,147,70,51,50,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600081,1500.0,71.0,108.26153846153846,228.74148050549584,65,0,43,14,8,12,49,1,3,19,29,17,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600084,3300.0,885.0,930.7652173913043,824.1617571804785,23,0,6,14,3,0,23,0,0,12,4,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600090,2428.36,167.0,413.43800000000005,519.5928531513545,115,0,47,47,21,0,90,0,25,29,11,75,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600091,2988.9,120.0,318.9032,508.7756808666176,125,0,60,61,4,45,28,29,23,48,39,38,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600092,2000.0,136.0,303.115,410.05612330028754,34,2,15,11,6,7,13,0,14,8,11,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600094,1014.63,105.24,169.9402985074627,174.493111490068,67,0,0,54,13,0,35,0,32,17,17,33,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600095,2100.0,235.0,336.4696153846154,408.40169019307956,130,0,62,66,2,5,100,0,25,44,44,42,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600096,1500.0,101.975,289.1426785714286,373.32522313889297,168,0,53,94,21,18,93,0,57,42,50,76,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600098,338.0,44.0,62.3690350877193,60.60596480427619,114,0,26,55,33,12,52,23,27,37,37,40,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600103,210.0,100.0,108.51617647058823,67.1690638574267,34,0,16,8,10,11,23,0,0,7,2,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600105,2156.2,212.5,399.57272727272726,533.2023789456675,44,0,24,18,2,24,20,0,0,29,9,6,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600106,2100.0,200.0,332.82860759493667,383.8086669353664,79,0,35,26,18,5,68,0,6,9,16,54,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600107,6055.98,500.0,1072.2093939393937,1378.6785391452283,33,0,12,19,2,6,27,0,0,8,12,13,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600110,1000.0,800.0,726.0,305.8866892603643,25,0,12,3,10,0,25,0,0,12,4,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600114,1000.0,200.0,261.4232258064516,267.9043271690735,31,0,26,5,0,3,25,0,3,5,7,19,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600118,270.0,100.0,101.46139534883721,69.18684356014639,43,0,33,10,0,15,23,0,5,28,7,8,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600120,1000.0,300.0,439.76404761904763,331.916185225645,84,0,56,24,4,0,84,0,0,30,36,18,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600122,1000.0,100.0,206.512,241.74404754275318,35,0,19,16,0,0,7,0,28,17,4,14,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600123,600.5,70.0,114.21996168582375,121.89446683188412,261,0,103,154,4,26,97,21,117,88,73,100,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600124,270.0,233.5,163.65791666666667,97.3040370930284,24,0,9,11,4,0,24,0,0,3,0,21,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600131,1037.91,167.65,267.46675,261.17984702710373,80,0,33,47,0,13,59,7,1,12,20,48,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600133,1500.0,300.0,357.4848148148148,300.20915979992645,81,0,12,54,15,5,37,0,39,19,28,34,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600134,1000.0,50.0,137.46203821656053,182.06088757765247,157,0,98,59,0,14,57,0,86,48,49,60,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600135,2460.0,355.0,564.2491379310345,536.941698162435,58,0,44,14,0,4,24,22,8,16,17,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600138,500.0,175.0,220.2941176470588,153.0396125016409,34,0,13,19,2,14,20,0,0,1,10,23,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600140,2000.0,225.0,391.8960784313726,496.2379981262155,51,0,16,18,17,0,41,0,10,7,8,36,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600141,3000.0,148.5,330.67814285714286,499.534920084288,210,0,130,62,18,0,149,37,24,56,68,86,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600147,2000.0,275.0,382.3333333333333,392.2673554617049,30,0,22,8,0,0,30,0,0,13,7,10,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600148,5000.0,106.0,236.78843750000001,626.6529874525727,64,0,18,46,0,0,64,0,0,7,18,39,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600150,2000.0,500.0,753.6666666666666,734.2999637625002,30,0,18,6,6,7,23,0,0,3,7,20,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600155,1900.0,321.125,467.9398780487805,403.1523012720783,82,0,50,25,7,3,70,0,9,26,29,27,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600156,1000.0,275.0,471.4230769230769,381.1150139343159,26,0,10,9,7,12,14,0,0,3,17,6,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600157,480.0,50.0,82.79661016949153,96.09043507263799,59,0,25,28,6,0,25,0,34,12,18,29,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600159,2000.0,435.0,587.2573529411765,409.74579372410756,34,0,18,2,14,5,29,0,0,10,2,22,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600163,3700.0,110.0,347.3515325670498,570.652385795911,261,0,134,100,27,33,160,43,25,79,87,95,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600165,4000.0,103.25,778.275,1426.7246025240358,20,0,2,5,13,0,15,1,4,9,7,4,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600166,730.0,143.0,241.60046153846156,217.9871235046835,65,0,14,29,22,0,65,0,0,24,16,25,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600169,1500.0,170.0,305.3125641025641,356.49871551933614,39,0,9,21,9,16,22,1,0,9,10,20,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600171,520.0,70.0,107.07407407407408,105.2250065065429,27,2,9,16,0,0,21,0,6,14,13,0,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600173,580.0,359.5,227.22916666666666,187.98479235245895,24,0,6,8,10,0,24,0,0,6,10,8,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600175,1000.0,122.0,208.6352631578947,194.38987077871676,95,0,30,37,28,2,17,55,21,15,50,30,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1600177,500.0,70.0,131.4102564102564,118.22674867627926,39,3,14,19,3,0,39,0,0,24,8,7,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600181,1250.0,201.92,298.9592,300.18695610569085,25,0,4,9,12,0,18,5,2,1,11,13,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600185,774.0,160.73000000000002,169.24020000000002,124.30750039744676,50,0,16,19,15,0,25,0,25,5,27,18,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600191,2000.0,200.0,439.84615384615387,563.0566269765291,39,0,20,13,6,0,10,0,29,17,10,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600193,2600.0,120.0,253.395,502.48076683566615,84,0,16,60,8,0,40,44,0,27,32,25,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Mitad_Mes
1600194,1000.0,55.0,120.7007614213198,151.7283386648951,197,0,65,99,33,12,142,15,28,63,77,57,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600198,220.0,45.0,64.50847457627118,61.485029459478696,59,0,29,21,9,0,0,20,39,24,14,21,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600200,620.0,150.0,195.6086956521739,174.15738418569325,23,0,7,14,2,0,23,0,0,1,10,12,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600204,800.0,60.0,187.80357142857142,273.18025318004453,28,0,15,6,7,13,15,0,0,15,8,5,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600208,3403.05,108.0,572.8425000000001,894.9470955466949,72,0,41,13,18,11,61,0,0,29,18,25,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600209,565.0,163.0,167.69925925925926,108.2707959035309,27,0,14,10,3,10,15,0,2,0,12,15,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600214,2000.0,891.0,923.5705263157895,435.3753434869438,19,0,6,7,6,0,16,0,3,13,2,4,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600217,1000.0,250.0,304.97727272727275,258.8774953737648,44,0,15,22,7,17,15,11,1,8,16,20,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600220,420.0,90.0,196.4814814814815,163.02320985542812,27,0,2,9,16,9,18,0,0,10,9,8,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600228,2890.0,150.0,310.4847619047619,457.81009632626075,105,0,57,45,3,10,53,11,31,42,39,24,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Final_Mes
1600232,600.0,20.0,59.00452631578948,105.17648772287488,95,0,37,58,0,11,24,0,60,30,35,30,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Mitad_Mes
1600233,500.0,100.0,134.8,102.66065747670032,32,0,17,11,4,3,29,0,0,11,9,12,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600235,3000.0,321.5,416.82534090909087,514.3240238487101,88,0,22,18,48,1,68,10,9,30,25,33,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600242,450.0,100.0,163.0952380952381,145.60628584024275,21,0,5,8,8,0,6,9,6,1,9,11,Ocurrencias_Tarde,Ocurrencias_TRANSFER EXTERNAS,Ocurrencias_Principio_Mes
1600245,494.94,84.74,125.38241379310345,103.88871957378146,29,0,15,13,1,22,7,0,0,8,0,21,Ocurrencias_Mañana,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Principio_Mes
1600247,1000.0,90.0,162.41435897435898,217.28862733615085,117,0,56,57,4,0,10,22,85,34,37,46,Ocurrencias_Tarde,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600250,1300.0,206.5,276.569,251.29387214702246,60,0,22,28,10,4,51,5,0,18,20,22,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600251,2530.0,100.0,288.5149717514124,475.09073089220203,177,0,75,71,31,0,49,0,128,67,53,57,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Final_Mes
1600255,810.0,88.0,122.24279069767441,151.62089324435814,43,0,13,15,15,6,37,0,0,9,8,26,Ocurrencias_Tarde,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
1600257,277.29,10.0,41.14313432835821,74.5264526022173,134,0,74,60,0,13,25,0,96,38,44,52,Ocurrencias_Mañana,Ocurrencias_TRANSFER INTERNAS,Ocurrencias_Principio_Mes
1600259,560.0,200.0,216.22925925925927,166.5540729226473,27,0,6,10,11,0,27,0,0,4,19,4,Ocurrencias_Noche,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600260,5000.0,485.68,1140.932093023256,1559.9220852483354,43,0,25,18,0,10,23,1,9,12,22,9,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Mitad_Mes
1600261,782.07,120.0,210.98787234042553,185.11992972754496,47,0,22,24,1,37,10,0,0,24,5,18,Ocurrencias_Tarde,Ocurrencias_PAGO TARJETA DE CREDITO,Ocurrencias_Final_Mes
1600264,3300.0,200.0,475.54196428571424,674.8297441696471,56,0,49,5,2,0,27,2,27,7,6,43,Ocurrencias_Mañana,Ocurrencias_TRANSFER BANCOS,Ocurrencias_Principio_Mes
